Mean,MeanFiltered,Variance,VarianceFiltered,xVariance,yVariance,zVariance,xZeroCrossings,yZeroCrossings,zZeroCrossings,Peaks,PeaksFiltered,ResultantZeroCrossings,ResultantFilteredZeroCrossings,xDCComponent,yDCComponent,zDCComponent,xSpectralEnergy,ySpectralEnergy,zSpectralEnergy,TotalSpectralEnergy,xEntropy,yEntropy,zEntropy,TotalEntropy,xFFTZeroCrossings,yFFTZeroCrossings,zFFTZeroCrossings,Activity
9.736,9.672,0.592,0.191,0.229,0.104,0.012,11,17,13,3,8,29,22,0.47,5.77,0.43,38.675,1794.548,467.257,2300.48,248.505,21472.933,4741.456,26462.894,41,49,41,Driving
9.816,9.802,0.544,0.286,0.587,0.106,0.027,5,10,9,3,2,18,9,5.45,0.379,1.26,55.392,1381.757,466.259,1903.408,372.211,15744.572,4823.849,20940.632,38,42,33,Driving
9.847,9.823,0.477,0.199,0.808,0.074,0.031,7,8,8,3,2,21,13,0.23,2.56,0.72,63.716,3096.73,221.975,3382.421,463.146,37268.807,2058.376,39790.329,50,38,45,Driving
9.828,9.721,0.592,0.213,0.601,0.124,0.029,7,8,7,3,8,29,23,7.18,1.03,1.6,56.696,2209.368,172.355,2438.419,418.921,25904.52,1461.801,27785.242,50,42,41,Driving
9.751,9.679,0.558,0.209,0.503,0.081,0.031,11,14,10,2,5,43,23,3.38,1.64,1.08,45.431,1001.182,251.628,1298.241,300.327,10717.828,2177.876,13196.031,42,45,47,Driving
9.697,9.699,0.449,0.122,0.31,0.021,0.022,11,12,7,2,27,40,13,4.36,0.61,1.8,34.442,1329.881,105.105,1469.428,203.507,15797.956,790.877,16792.34,47,38,35,Driving
9.666,9.68,0.648,0.304,0.302,0.03,0.022,7,10,8,2,4,33,11,4.31,0.179,0.41,33.179,827.164,125.142,985.485,194.703,9069.145,984.511,10248.359,46,39,45,Driving
9.745,9.775,0.571,0.203,0.181,0.039,0.014,9,9,12,2,6,25,9,6.82,7.95,3.17,21.77,804.189,122.574,948.533,107.855,8854.403,980.8,9943.058,30,40,46,Driving
9.749,9.704,0.804,0.17,0.138,0.124,0.02,10,5,11,3,3,32,11,2.86,1.54,0.71,31.978,918.764,410.329,1361.071,195.994,9816.859,3939.52,13952.373,39,37,46,Driving
9.7,9.649,0.813,0.153,0.12,0.165,0.013,19,3,15,4,5,35,19,5.29,5.69,1.84,29.907,1062.831,837.687,1930.425,176.928,11707.614,8686.141,20570.683,41,33,37,Driving
9.755,9.754,0.297,0.115,0.071,0.279,0.012,19,2,8,2,1,21,9,0.29,1.65,0.41,10.632,187.147,293.999,491.778,42.216,1641.11,2722.433,4405.759,42,38,33,Driving
9.721,9.707,0.297,0.07,0.06,0.246,0.008,14,3,9,3,2,31,15,0.5,7.03,0.57,16.399,505.033,889.29,1410.722,76.069,5108.849,9393.485,14578.403,37,44,48,Driving
9.744,9.722,0.273,0.077,0.133,0.128,0.009,7,7,10,2,1,32,7,6.07,0.045,1.39,19.294,640.263,503.803,1163.36,92.886,6665.71,5431.556,12190.152,40,48,40,Driving
9.789,9.741,0.396,0.05,0.366,0.086,0.015,6,10,6,1,52,35,9,0,8.54,0.83,28.457,581.691,379.807,989.955,196.723,5718.021,3530.857,9445.601,40,41,38,Driving
9.782,9.761,0.388,0.053,0.475,0.124,0.019,5,7,3,1,55,34,13,5.83,1.56,1.21,37.692,1641.735,381.476,2060.903,290.122,18428.229,3820.317,22538.668,42,43,46,Driving
9.747,9.796,0.368,0.071,0.291,0.088,0.018,7,10,6,2,36,31,15,1.3,7.84,0.39,32.872,839.044,278.265,1150.181,187.066,8981.474,2577.416,11745.956,42,43,40,Driving
9.753,9.767,0.414,0.085,0.126,0.179,0.012,8,6,6,2,2,22,7,1.51,0.49,0.64,20.827,767.892,544.51,1333.229,108.221,8534.837,5426.066,14069.124,35,41,42,Driving
9.699,9.71,0.546,0.099,0.17,0.195,0.01,14,8,9,4,7,35,19,2.55,3.91,0.75,31.974,1320.389,377.749,1730.112,178.706,14984.463,3576.943,18740.112,36,46,34,Driving
9.719,9.724,0.661,0.155,0.215,0.069,0.014,9,6,11,4,7,29,17,0.71,6.43,1.2,37.273,1201.984,181.235,1420.492,220.764,13536.523,1540.314,15297.601,40,39,38,Driving
9.736,9.741,0.236,0.071,0.111,0.133,0.009,9,3,8,2,2,11,2,1.27,0.21,0.57,12.828,412.877,416.502,842.207,54.126,4457.658,4209.157,8720.941,45,37,43,Driving
9.726,9.717,0.31,0.092,0.107,0.085,0.005,13,10,10,3,11,21,13,3.13,8.59,1.74,13.369,324.054,330.182,667.605,56.69,3007.859,3073.108,6137.657,38,42,49,Driving
9.76,9.786,0.358,0.155,0.205,0.089,0.008,11,7,11,3,1,21,13,0.49,2.02,0.39,24.548,438.477,292.33,755.355,128.82,4427.056,2784.55,7340.426,38,44,49,Driving
9.766,9.772,0.311,0.086,0.119,0.117,0.008,13,10,12,1,24,37,15,5.52,4.24,1.63,24.886,1117.722,166.357,1308.965,133.39,13725.993,1423.817,15283.2,37,42,35,Driving
9.769,9.735,0.304,0.095,0.211,0.073,0.008,11,11,9,1,34,39,9,0.95,0.449,0.31,22.622,575.937,266.159,864.718,114.379,5900.707,2594.308,8609.394,42,45,45,Driving
9.707,9.65,0.213,0.078,0.208,0.043,0.008,9,5,10,7,28,35,11,6,8.29,2.14,18.393,674.243,153.604,846.24,91.852,6848.748,1203.76,8144.36,43,36,45,Driving
9.71,9.626,0.396,0.074,0.207,0.149,0.011,10,1,8,1,2,36,9,2,0.7,0.071,33.133,1075.201,556.511,1664.845,199.856,12152.857,5597.9,17950.613,35,40,39,Driving
9.741,9.685,0.446,0.068,0.16,0.126,0.007,11,3,5,2,37,35,11,3.17,9.39,1.69,33.371,873.93,318.335,1225.636,199.291,9501.286,2902.467,12603.044,34,37,38,Driving
9.735,9.734,0.215,0.036,0.062,0.13,0.004,10,3,6,1,55,20,3,1.16,5.55,0.66,10.962,407.512,507.461,925.935,43.621,3939.742,4990.645,8974.008,36,40,38,Driving
9.726,9.734,0.044,0.011,0.037,0.162,0.004,7,3,7,24,64,11,1,1.21,1.37,0.152,3.775,121.612,348.281,473.668,9.958,944.154,3262.448,4216.56,28,38,32,Driving
9.696,9.694,0.175,0.032,0.14,0.103,0.008,8,10,8,4,29,25,9,1.09,5.21,0.52,16.425,451.877,265.666,733.968,76.232,4552.341,2354.045,6982.618,38,41,38,Driving
9.719,9.721,0.486,0.135,0.316,0.058,0.007,13,13,15,1,2,42,25,2.71,5.01,0.077,41.686,1796.09,184.754,2022.53,259.071,21417.789,1536.673,23213.533,46,42,41,Driving
9.747,9.77,0.421,0.148,0.369,0.113,0.007,11,6,13,1,2,31,15,0.045,0.4,0.31,34.777,1171.854,340.512,1547.143,203.127,13271.504,3236.728,16711.359,33,43,42,Driving
9.734,9.748,0.196,0.066,0.13,0.062,0.006,13,7,10,5,7,33,7,2.36,11.45,0.85,11.147,309.462,191.402,512.011,44.296,2833.401,1646.585,4524.282,46,38,46,Driving
9.713,9.687,0.305,0.083,0.083,0.121,0.009,15,7,10,8,3,37,18,1.39,0.55,0.59,13.093,454.432,464.629,932.154,56.513,4427.083,4413.82,8897.416,32,38,44,Driving
9.701,9.644,0.691,0.15,0.247,0.126,0.009,17,9,15,2,1,43,29,0.2,10.33,1.39,37.139,1250.812,339.193,1627.144,218.877,14393.315,3239.193,17851.385,37,40,38,Driving
9.705,9.687,0.508,0.121,0.225,0.12,0.008,10,9,8,2,2,39,13,2.12,0.63,0.95,29.34,874.227,455.509,1359.076,166.515,9342.51,4488.617,13997.642,33,39,48,Driving
9.725,9.721,0.061,0.032,0.05,0.054,0.004,6,5,5,21,63,17,3,3.47,14.06,1.92,4.047,154.105,190.476,348.628,10.869,1299.438,1666.941,2977.248,40,42,46,Driving
9.761,9.72,0.255,0.036,0.097,0.193,0.009,5,7,9,3,49,23,9,0.81,2.31,0.1,16.765,543.889,626.742,1187.396,77.624,5547.711,6338.429,11963.764,42,44,41,Driving
9.734,9.638,0.591,0.176,0.307,0.174,0.013,18,10,18,2,2,45,27,1.99,13.26,1.46,58.071,1573.025,592.534,2223.63,380.512,18747.361,6150.34,25278.213,41,34,45,Driving
9.718,9.676,0.389,0.164,0.307,0.112,0.012,17,9,10,2,2,31,19,1.95,0.071,0.379,48.154,1552.683,449.435,2050.272,302.663,18805.881,4375.036,23483.58,41,49,41,Driving
9.741,9.768,0.297,0.079,0.122,0.187,0.013,12,2,9,2,2,15,11,0.66,0.67,0.071,14.151,357.843,553.183,925.177,61.928,3502.112,5881.787,9445.827,28,41,38,Driving
9.787,9.817,0.291,0.07,0.083,0.168,0.008,12,5,14,2,2,21,15,0.96,6.27,0.87,11.729,363.604,446.859,822.192,49.979,3699.784,4355.505,8105.268,39,43,41,Driving
9.732,9.734,0.066,0.053,0.091,0.088,0.005,10,8,10,1,1,9,3,3.88,5.33,0.73,6.646,189.585,258.571,454.802,25.078,1642.009,2271.919,3939.006,38,42,42,Driving
9.714,9.724,0.229,0.079,0.106,0.076,0.017,9,4,9,8,12,25,11,7.28,2.88,1.68,15.779,442.608,205.902,664.289,73.126,4367.465,1800.016,6240.607,34,48,35,Driving
9.894,9.89,0.354,0.115,0.608,0.087,0.032,6,3,6,5,17,35,19,15.48,4.32,3.24,47.741,1223.36,299.124,1570.225,360.395,13693.361,2759.828,16813.584,34,35,41,Driving
9.887,9.896,0.28,0.102,0.789,0.064,0.028,3,4,7,4,7,31,15,4.08,2.55,1.48,53.96,1467.091,189.894,1710.945,465.377,16249.549,1636.323,18351.249,48,42,40,Driving
9.73,9.741,0.216,0.084,0.317,0.024,0.022,5,4,9,6,42,32,7,16.3,2.16,4.44,23.456,884.24,120.918,1028.614,148.504,9727.077,939.219,10814.8,44,42,41,Driving
9.748,9.752,0.224,0.107,0.211,0.025,0.026,10,5,6,7,30,33,5,0.69,2.7,0.118,18.944,531.305,98.804,649.053,106.135,5324.572,798.738,6229.445,46,42,47,Driving
9.778,9.801,0.303,0.083,0.235,0.022,0.014,11,10,10,2,14,31,11,7.32,1.59,2.97,21.718,959.211,127.51,1108.439,126.045,10650.562,1070.153,11846.76,43,40,47,Driving
9.713,9.783,0.689,0.095,0.292,0.019,0.011,10,15,17,5,14,39,19,1.77,0.319,0.319,30.361,1157.43,166.551,1354.342,167.776,13105.661,1472.735,14746.172,40,41,44,Driving
9.674,9.759,0.887,0.133,0.155,0.029,0.007,12,16,24,2,8,43,25,4.44,3.23,1.06,28.03,1309.793,271.084,1608.907,165.589,14812.87,2483.32,17461.779,48,37,43,Driving
9.68,9.673,0.68,0.179,0.213,0.027,0.012,11,20,18,2,11,46,31,1.9,1.5,0.78,30.221,1276.343,151.306,1457.87,179.695,14270.155,1236.559,15686.409,38,38,44,Driving
9.676,9.678,0.562,0.166,0.238,0.03,0.015,10,17,12,3,19,45,30,1.89,0.1,0.58,27.767,643.706,176.621,848.094,152.747,6616.907,1455.075,8224.729,44,45,38,Driving
9.661,9.667,0.444,0.115,0.153,0.044,0.01,13,14,16,7,16,43,30,1.29,4.7,0.59,19.302,478.201,202.4,699.903,96.962,4742.446,1740.586,6579.994,42,41,45,Driving
9.693,9.657,0.207,0.065,0.162,0.096,0.013,8,8,14,4,32,34,17,0.78,0,0.27,14.646,571.567,235.749,821.962,70.393,5886.787,2060.763,8017.943,35,46,45,Driving
9.713,9.64,0.254,0.066,0.16,0.157,0.012,8,4,10,2,55,29,7,0.241,7.29,0.86,26.525,789.427,632.918,1448.87,145.297,8184.247,6336.521,14666.065,47,45,45,Driving
9.75,9.71,0.283,0.06,0.066,0.157,0.006,16,7,11,2,6,35,11,3.31,3.75,1,21.684,683.655,422.408,1127.747,114.91,7561.852,4229.88,11906.642,42,43,42,Driving
9.748,9.713,0.224,0.056,0.045,0.097,0.004,20,10,13,1,26,35,11,1.34,4.1,0.87,9.583,316.237,325.463,651.283,35.933,2936.752,3175.585,6148.27,38,42,33,Driving
9.75,9.71,0.197,0.071,0.042,0.202,0.005,13,6,14,1,5,19,7,3.17,5.18,1.25,6.782,240.652,423.903,671.337,22.133,2123.296,4299.378,6444.807,36,45,39,Driving
9.794,9.758,0.092,0.047,0.047,0.262,0.007,15,6,12,15,46,25,13,1.24,3.28,0.6,5.928,227.969,323.222,557.119,18.526,2048.012,3003.247,5069.785,45,47,42,Driving
9.773,9.767,0.115,0.042,0.078,0.16,0.006,13,13,12,12,45,38,9,0.379,3.83,0.4,7.872,208.965,479.617,696.454,27.478,1760.03,4761.724,6549.232,33,41,36,Driving
9.74,9.722,0.093,0.029,0.085,0.065,0.003,4,11,10,8,44,34,7,1.95,8.52,1.32,8.649,346.097,205.806,560.552,34.188,3320.477,1723.519,5078.184,32,39,43,Driving
9.778,9.763,0.136,0.077,0.28,0.225,0.01,4,7,11,8,4,27,11,0.361,0.55,0,23.457,867.815,706.662,1597.934,138.93,9451.108,7633.897,17223.935,37,38,48,Driving
9.728,9.745,0.24,0.074,0.289,0.188,0.014,7,11,11,10,9,38,14,2.19,6.4,0.13,26.198,932.908,667.035,1626.141,159.487,10348.279,7453.139,17960.905,47,42,46,Driving
9.621,9.627,0.382,0.071,0.071,0.035,0.01,13,12,14,2,13,41,20,1.21,0.59,0.071,15.197,486.459,184.471,686.127,69.49,4870.671,1576.575,6516.736,43,44,47,Driving
9.702,9.69,0.463,0.109,0.073,0.109,0.01,14,13,11,3,4,41,20,0.077,8.1,1.04,15.337,686.069,454.58,1155.986,69.769,7738.278,4678.957,12487.004,45,46,41,Driving
9.87,9.867,0.298,0.145,0.101,0.38,0.011,15,7,9,3,1,32,14,4.1,1.83,0.37,11.662,389.066,803.566,1204.294,48.396,3721.115,8656.954,12426.465,41,35,39,Driving
9.831,9.831,0.16,0.067,0.053,0.32,0.007,13,5,9,1,20,27,11,3.89,10.94,2.36,8.867,305.424,492.551,806.842,32.91,2908.647,5066.747,8008.304,43,43,32,Driving
9.669,9.628,0.17,0.061,0.028,0.094,0.006,6,3,8,7,48,31,1,3.58,0.071,0.319,6.333,240.574,157.761,404.668,20.875,2322.64,1297.091,3640.606,35,44,33,Driving
9.635,9.57,0.18,0.033,0.022,0.024,0.004,9,6,9,6,48,36,5,0.9,4.64,0.72,4.994,107.496,72.514,185.004,15.567,848.941,537.868,1402.376,39,45,44,Driving
9.749,9.723,0.233,0.132,0.157,0.045,0.008,10,6,12,6,8,29,9,9.2,1.08,2.41,12.963,342.823,140.529,496.315,64.657,3259.035,1162.874,4486.566,34,37,40,Driving
9.813,9.793,0.224,0.122,0.319,0.073,0.016,6,3,7,8,10,31,11,5.8,2.31,1.26,24.704,1205.375,335.329,1565.408,173.802,13140.528,3179.133,16493.463,37,42,42,Driving
9.733,9.718,0.143,0.057,0.245,0.054,0.023,1,6,3,10,32,34,8,11.07,2.23,2.55,19.75,869.38,159.976,1049.106,124.635,9096.274,1256.4,10477.309,46,42,45,Driving
9.692,9.679,0.176,0.046,0.226,0.02,0.025,3,16,3,9,47,35,13,0.94,2.07,0,20.144,653.31,78.732,752.186,117.68,6564.004,597.69,7279.374,45,37,36,Driving
9.728,9.685,0.253,0.079,0.197,0.034,0.015,5,10,7,2,28,38,13,3.22,4.47,1.26,19.491,765.357,142.549,927.397,102.717,7813.02,1179.412,9095.149,48,37,42,Driving
9.814,9.76,0.342,0.115,0.076,0.231,0.011,12,4,9,1,37,29,9,5.62,3.36,0.97,12.613,666.295,640.876,1319.784,52.216,7493.048,7049.368,14594.632,36,42,43,Driving
9.816,9.796,0.462,0.118,0.069,0.267,0.009,24,5,10,3,1,30,19,3.01,8.78,1.58,12.659,437.293,523.034,972.986,54.871,4738.511,5351.523,10144.905,42,39,35,Driving
9.778,9.806,0.283,0.088,0.089,0.186,0.004,15,3,8,3,2,25,8,2.36,10.96,0.65,10.06,329.887,375.928,715.875,40.18,3254.345,3572.616,6867.141,35,41,45,Driving
9.773,9.777,0.069,0.019,0.041,0.404,0.005,12,5,6,7,62,31,5,0.249,0.57,0.045,4.23,149.981,1407.581,1561.792,12.348,1246.583,15491.387,16750.318,38,45,38,Driving
9.772,9.761,0.086,0.025,0.036,0.387,0.007,14,8,5,12,55,36,5,4.37,1.19,1.01,4.262,158.849,1383.824,1546.935,11.396,1270.674,15620.965,16903.035,40,42,39,Driving
9.763,9.77,0.348,0.03,0.039,0.307,0.005,11,6,8,2,42,25,5,1.3,3.16,0,7.795,275.909,1153.478,1437.182,29.348,2638.766,12701.441,15369.555,44,40,42,Driving
9.749,9.766,0.535,0.06,0.121,0.211,0.005,11,11,8,3,44,27,11,2.7,12.29,1.96,16.087,486.118,643.121,1145.326,69.598,5133.368,6764.912,11967.878,40,39,40,Driving
9.723,9.734,0.385,0.056,0.087,0.082,0.007,15,12,13,1,17,33,17,0.52,5.52,0.66,17.366,864.772,348.278,1230.416,81.057,9788.287,3287.653,13156.997,46,41,38,Driving
9.742,9.676,0.916,0.178,0.275,0.048,0.015,14,9,11,1,13,35,22,8.84,5.75,2.29,38.783,1431.743,546.325,2016.851,231.175,17445.869,6074.966,23752.01,41,41,38,Driving
9.822,9.799,1.335,0.3,0.501,0.095,0.034,9,11,7,1,2,43,25,12.79,2.39,2.32,67.821,2205.294,294.196,2567.311,488.559,26147.108,2744.181,29379.848,29,47,48,Driving
9.839,9.904,0.839,0.239,0.454,0.182,0.026,7,12,9,2,2,37,17,10.27,2.27,3.29,49.647,1998.428,428.789,2476.864,342.165,23486.543,4112.629,27941.337,48,42,42,Driving
9.764,9.669,0.697,0.118,0.385,0.146,0.027,8,10,12,1,9,37,21,14.84,0.41,3.44,43.335,1571.633,605.794,2220.762,260.893,18821.41,6182.251,25264.554,48,33,43,Driving
9.708,9.669,0.843,0.139,0.322,0.062,0.025,14,17,19,1,15,45,25,4.9,5.25,1.83,44.421,1883.689,426.947,2355.057,272.792,23076.26,4360.911,27709.963,48,33,39,Driving
9.793,9.841,0.538,0.16,0.51,0.049,0.038,14,16,11,5,10,44,25,2.73,1.67,0.95,46.572,1863.715,222.649,2132.936,296.087,21657.754,1910.633,23864.474,46,35,31,Driving
9.837,9.858,0.277,0.107,0.553,0.042,0.043,6,10,4,6,8,41,9,1.04,1.26,0.279,44.746,1154.673,140.388,1339.807,303.586,12939.903,1151.166,14394.655,47,41,44,Driving
9.685,9.67,0.296,0.135,0.178,0.018,0.012,4,10,4,4,10,39,7,5.56,1.83,1.46,18.686,769.091,59.854,847.631,93.793,8410.636,417.259,8921.688,40,31,38,Driving
9.627,9.618,0.351,0.133,0.167,0.028,0.008,8,18,10,3,5,45,20,1.89,0.49,0.68,16.963,535.841,99.915,652.719,80.22,5349.275,759.925,6189.42,46,33,42,Driving
9.671,9.65,0.46,0.142,0.138,0.035,0.006,16,14,18,4,8,41,29,0.33,3.36,0.65,16.433,526.411,158.271,701.115,75.556,5200.752,1332.134,6608.442,43,41,41,Driving
9.669,9.666,0.45,0.103,0.07,0.024,0.006,16,13,18,3,11,36,14,1.23,1.21,0.063,12.222,343.433,116.785,472.44,49.675,3232.702,907.418,4189.795,44,40,46,Driving
9.645,9.664,0.363,0.048,0.063,0.012,0.005,10,10,12,5,3,38,5,1.53,0.46,0.6,10.552,244.073,78.075,332.7,41.461,2108.507,595.554,2745.522,45,44,43,Driving
9.688,9.696,0.279,0.045,0.045,0.01,0.004,5,9,9,2,41,40,5,2.07,1.23,0.6,8.526,255.77,76.015,340.311,31.75,2315.909,527.847,2875.506,42,36,38,Driving
9.71,9.778,0.491,0.134,0.071,0.037,0.007,4,15,13,4,5,43,7,0.65,0.75,0.46,12.385,259.589,86.963,358.937,51.409,2369.416,631.727,3052.552,39,38,42,Driving
9.678,9.736,0.624,0.129,0.092,0.047,0.005,12,18,14,6,7,41,14,0.88,0.23,0.3,17.086,637.469,189.982,844.537,79.986,6696.807,1588.413,8365.206,43,48,37,Driving
9.684,9.739,0.703,0.143,0.172,0.024,0.003,14,19,12,2,1,36,17,7.24,1.4,1.7,24.852,953.932,238.824,1217.608,126.854,10798.462,2254.095,13179.411,47,45,43,Driving
9.675,9.7,1.288,0.271,0.245,0.051,0.01,12,18,10,1,1,40,21,0.19,0.063,0.241,46.429,1730.513,362.407,2139.349,294.135,20733.812,3523.738,24551.685,44,33,37,Driving
9.677,9.634,1.259,0.225,0.208,0.061,0.013,9,22,14,2,9,39,29,5.2,0.78,1.51,47.613,1944.796,360.579,2352.988,303.01,23512.141,3425.806,27240.957,38,40,38,Driving
9.675,9.653,0.656,0.095,0.232,0.035,0.014,5,20,13,1,7,39,19,0.379,0.72,0.179,30.506,752.465,199.045,982.016,169.926,8129.913,1787.849,10087.688,41,41,38,Driving
9.688,9.677,0.439,0.102,0.43,0.08,0.02,5,16,9,2,8,35,19,0.93,1.7,0.5,34.871,1340.565,232.77,1608.206,205.45,15104.205,2019.752,17329.407,38,32,47,Driving
9.678,9.666,0.571,0.132,0.385,0.087,0.02,12,21,10,1,10,38,29,2.18,0.54,0.83,37.077,884.687,223.271,1145.035,222.969,9473.817,1916.329,11613.115,43,42,42,Driving
9.64,9.675,1.03,0.189,0.122,0.043,0.017,18,20,10,3,5,43,27,3.23,3.76,0.76,30.345,1150.705,326.134,1507.184,174.549,12714.736,3093.887,15983.172,42,41,42,Driving
9.667,9.728,0.708,0.135,0.244,0.086,0.016,8,7,6,2,5,37,15,1.04,2.63,0.55,29.21,1204.563,263.181,1496.954,170.469,13468.828,2371.82,16011.117,36,41,33,Driving
9.672,9.686,0.474,0.096,0.267,0.104,0.019,8,10,10,3,10,36,15,3.55,4.27,0.67,28.93,993.769,212.657,1235.356,156.733,10930.348,1826.239,12913.32,52,40,35,Driving
9.684,9.631,0.766,0.14,0.17,0.054,0.015,15,10,21,4,11,42,28,2.12,4.07,0.52,28.121,937.233,258.795,1224.149,148.329,10014.576,2284.257,12447.162,45,45,50,Driving
9.685,9.547,0.616,0.105,0.084,0.016,0.009,21,12,19,2,11,43,23,0.179,2.45,0.33,20.155,572.221,104.382,696.758,101.017,5667.997,800.043,6569.057,45,44,42,Driving
9.664,9.615,0.479,0.085,0.067,0.027,0.005,12,12,10,1,22,37,13,0,0.071,0.13,18.162,719.567,63.378,801.107,87.003,7661.153,447.758,8195.914,40,41,40,Driving
9.663,9.577,0.882,0.222,0.166,0.068,0.006,10,8,12,2,15,39,5,3.85,0.37,0.84,34.392,1267.123,238.84,1540.355,205.666,15086.177,2077.953,17369.796,45,39,44,Driving
9.674,9.527,1.109,0.283,0.184,0.064,0.011,17,21,17,3,4,41,17,1.23,1.69,0.52,34.815,926.798,316.38,1277.993,207.805,10111.943,2939.442,13259.19,41,45,36,Driving
9.665,9.545,1.011,0.178,0.108,0.033,0.013,19,16,20,2,16,40,24,3.27,0.379,0.73,20.612,692.301,218.044,930.957,105.631,7085.93,1888.935,9080.496,37,41,36,Driving
9.642,9.572,0.92,0.162,0.11,0.025,0.012,15,11,15,3,16,35,15,1.52,0.58,1,20.551,545.874,271.743,838.168,108.948,5513.047,2545.781,8167.776,45,44,40,Driving
9.691,9.721,0.744,0.166,0.178,0.02,0.011,16,13,13,4,8,36,17,3.86,0.65,1.36,24.891,1079.702,225.581,1330.174,140.313,11805.059,1968.405,13913.777,40,45,46,Driving
9.742,9.797,0.774,0.199,0.284,0.017,0.019,13,11,8,7,16,37,27,4.94,0.52,1.5,38.982,1107.854,138.72,1285.556,240.322,12512.162,1189.263,13941.747,44,41,42,Driving
9.719,9.702,1.22,0.268,0.305,0.029,0.021,15,12,7,2,11,37,25,3.88,1.49,1.56,50.529,1550.518,330.627,1931.674,345.402,17377.86,3252.145,20975.407,37,42,41,Driving
9.776,9.724,1.061,0.26,0.319,0.052,0.014,15,11,11,3,11,32,16,21.37,1.96,4.6,47.294,1216.176,271.179,1534.649,299.655,13515.956,2715.967,16531.578,49,48,48,Driving
9.81,9.783,0.346,0.131,0.635,0.115,0.016,8,3,10,1,19,29,13,2.64,3.65,0.51,51.804,2385.013,383.485,2820.302,374.018,28780.268,3746.665,32900.951,41,37,45,Driving
9.712,9.591,0.457,0.108,0.58,0.208,0.018,9,2,8,2,15,37,15,20.9,5.04,4.09,47.77,1778.958,728.636,2555.364,345.886,20423.373,8010.837,28780.096,45,41,44,Driving
9.766,9.695,0.441,0.149,0.527,0.143,0.025,5,8,6,2,8,34,19,2.01,6.84,0.39,45.733,1582.14,410.687,2038.56,329.051,18953.943,4041.211,23324.205,43,35,36,Driving
9.807,9.729,0.43,0.151,0.247,0.036,0.013,10,12,11,3,11,37,19,7.25,4.42,2.09,23.937,701.941,151.385,877.263,131.381,7144.99,1215.531,8491.902,33,43,45,Driving
9.721,9.608,0.515,0.088,0.084,0.016,0.006,7,9,14,4,13,36,19,0.341,0.37,0.3,14.282,600.121,224.737,839.14,65.42,5978.857,1934.605,7978.882,45,45,42,Driving
9.695,9.657,0.357,0.076,0.108,0.013,0.004,9,13,11,7,32,37,21,5.98,1.15,1.5,12.779,517.788,97.899,628.466,55.672,5098.237,745.302,5899.211,43,43,42,Driving
9.691,9.637,1.314,0.307,0.258,0.06,0.013,8,13,12,2,2,36,21,1.59,0.98,0.75,36.872,1202.822,460.086,1699.78,214.773,13357.683,4701.8,18274.256,40,42,45,Driving
9.683,9.582,1.31,0.26,0.226,0.068,0.013,11,8,15,2,23,35,20,5.58,0.071,1.32,34.944,1399.719,618.346,2053.009,203.03,15895.024,6596.632,22694.686,44,46,39,Driving
9.688,9.696,0.338,0.076,0.088,0.021,0.007,14,12,16,2,4,35,16,0.67,0.31,0.063,10.529,254.365,152.368,417.262,42.689,2278.115,1335.843,3656.647,37,40,43,Driving
9.708,9.747,0.425,0.106,0.078,0.022,0.006,13,15,14,6,7,39,15,0.251,5.16,0.53,10.321,390.004,155.673,555.998,39.029,3655.098,1334.586,5028.713,41,40,38,Driving
9.79,9.801,0.313,0.098,0.067,0.281,0.007,10,5,9,4,13,34,12,2.18,3.77,0.92,8.114,335.594,862.934,1206.642,29.16,3089.679,9386.909,12505.748,40,43,37,Driving
9.789,9.798,0.1,0.041,0.1,0.384,0.01,8,3,7,21,20,19,11,0.98,4.52,0.75,8.878,317.093,1549.257,1875.228,40.501,2906.103,17876.369,20822.973,42,44,37,Driving
9.766,9.758,0.052,0.019,0.094,0.241,0.007,12,7,6,13,59,21,9,0.045,0.361,0.071,8.272,155.423,364.816,528.511,36.147,1255.99,3330.894,4623.031,36,43,42,Driving
9.765,9.755,0.123,0.038,0.052,0.147,0.004,15,14,12,8,43,33,13,1.7,3.39,0.69,5.491,213.423,295.098,514.012,16.671,1919.936,2728.503,4665.11,43,41,42,Driving
9.711,9.737,0.275,0.082,0.05,0.043,0.004,18,23,26,5,8,49,31,0.59,2.37,0.13,8.733,228.671,147.132,384.536,33.715,1988.628,1197.441,3219.784,41,45,47,Driving
9.706,9.709,0.417,0.104,0.073,0.025,0.006,18,26,23,3,8,43,30,2.51,0.261,0.77,13.094,500.069,155.3,668.463,55.513,4992.635,1298.669,6346.817,42,46,41,Driving
9.674,9.652,0.442,0.086,0.091,0.05,0.006,13,17,12,4,7,39,17,0.74,3.05,0.141,14.159,445.638,198.017,657.814,62.369,4543.448,1828.028,6433.845,44,47,35,Driving
9.692,9.481,0.599,0.341,5.588,2.119,0.301,9,10,6,1,4,42,21,25.56,0.78,1.99,437.602,15444.236,6330.894,22212.732,4622.615,242631.783,93447.572,340701.97,37,44,42,Driving
9.776,9.594,0.558,0.369,5.646,2.115,0.3,14,8,9,1,3,42,19,23.3,6.85,2.79,439.34,14829.087,5151.879,20420.306,4646.993,231046.755,76737.031,312430.779,39,44,38,Driving
9.809,9.753,0.388,0.079,0.142,0.101,0.005,15,10,19,1,37,40,13,4.84,2.02,0.31,12.96,390.825,340.159,743.944,57.708,3727.329,3351.676,7136.713,43,41,42,Driving
